City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
590,Fiche,ET,2022-12-24 18:49:48,9.8,38.7333,56.32,61,100,4.36
591,Saint Cloud,US,2022-12-24 18:48:18,45.5608,-94.1625,4.06,68,0,21.85
592,Abbotsford,CA,2022-12-24 18:45:27,49.058,-122.2526,51.69,98,100,6.91
593,Riverton,US,2022-12-24 18:46:41,40.5219,-111.9391,39.18,84,66,3.0
594,Tongliao,CN,2022-12-24 18:49:49,43.6125,122.2653,2.93,72,0,6.35
595,Severo-Yeniseyskiy,RU,2022-12-24 18:49:50,60.3725,93.0408,-0.85,96,100,4.61
596,Mosquera,CO,2022-12-24 18:49:50,4.7059,-74.2302,71.69,28,20,4.61
597,Makinsk,KZ,2022-12-24 18:49:50,52.6292,70.4169,13.6,90,32,9.42
598,Bukachacha,RU,2022-12-24 18:50:51,52.9833,116.9167,-10.55,90,60,4.05
599,Peace River,CA,2022-12-24 18:50:26,56.2501,-117.286,-10.89,77,100,11.5
600,Kamariotissa,GR,2022-12-24 18:50:51,40.4833,25.4667,55.87,60,100,3.38
601,Maceio,BR,2022-12-24 18:50:25,-9.6658,-35.7353,87.24,62,40,13.8
602,Jizan,SA,2022-12-24 18:50:52,17.3333,42.6667,81.54,70,3,6.02
603,Robat Karim,IR,2022-12-24 18:50:52,35.4846,51.0829,37.26,93,100,6.91
604,Male,MV,2022-12-24 18:50:13,4.1748,73.5089,80.55,78,75,6.91
605,Lodja,CD,2022-12-24 18:50:53,-3.4833,23.4333,70.05,89,37,1.03
606,Esterhazy,CA,2022-12-24 18:50:51,50.65,-102.0843,-8.55,79,56,1.1
607,Tromso,NO,2022-12-24 18:50:54,69.6496,18.957,30.38,86,75,13.8
608,Cikupa,ID,2022-12-24 18:50:54,-6.2364,106.5083,81.36,84,81,9.04
609,Franca,BR,2022-12-24 18:50:55,-20.5386,-47.4008,78.04,55,25,7.9
610,Canutama,BR,2022-12-24 18:50:55,-6.5339,-64.3831,82.44,79,100,3.96
611,Sitka,US,2022-12-24 18:50:55,57.0531,-135.33,39.09,65,100,9.22
612,Andenes,NO,2022-12-24 18:50:56,69.3143,16.1194,35.58,75,75,13.8
613,Monrovia,LR,2022-12-24 18:50:56,6.3005,-10.7969,83.97,74,5,9.35
614,Emerald,AU,2022-12-24 18:50:57,-23.5333,148.1667,64.35,93,100,5.32
615,Bilibino,RU,2022-12-24 18:50:57,68.0546,166.4372,1.06,71,0,4.36
616,Bandiagara,ML,2022-12-24 18:50:57,14.3501,-3.6104,70.95,17,100,9.37
617,Mana,GF,2022-12-24 18:50:58,5.6592,-53.7767,77.83,87,79,9.6
618,San Andres,CO,2022-12-24 18:50:58,12.5847,-81.7006,86.02,66,20,14.97
619,Russell,US,2022-12-24 18:50:59,32.3502,-85.1999,27.68,42,0,14.97
620,Ilhabela,BR,2022-12-24 18:50:59,-23.7781,-45.3581,74.07,84,76,12.48
621,Haines Junction,CA,2022-12-24 18:51:00,60.7522,-137.5108,-16.65,69,100,0.0
622,Prince Rupert,CA,2022-12-24 18:51:00,54.3161,-130.3201,41.09,85,100,32.21
623,Marsh Harbour,BS,2022-12-24 18:51:00,26.5412,-77.0636,67.73,64,100,16.6
624,Chany,RU,2022-12-24 18:51:01,55.3121,76.7647,20.14,96,100,9.24
625,Srivardhan,IN,2022-12-24 18:51:01,18.0333,73.0167,69.53,60,26,5.57
626,Ussel,FR,2022-12-24 18:51:02,45.55,2.3167,45.27,94,14,3.11
627,Tchollire,CM,2022-12-24 18:51:02,8.4022,14.1698,70.63,30,28,3.27
628,Porto Novo,BJ,2022-12-24 18:51:02,6.4965,2.6036,82.22,47,99,5.7
629,Baryshivka,UA,2022-12-24 18:51:03,50.361,31.3217,40.68,81,100,2.77
630,Sayyan,YE,2022-12-24 18:51:03,15.1718,44.3244,57.02,64,46,2.21
631,Ngaoundere,CM,2022-12-24 18:51:04,7.3167,13.5833,66.56,33,6,4.81
632,Monterey,US,2022-12-24 18:51:05,36.2505,-121.2516,56.17,62,6,2.35
633,Hualmay,PE,2022-12-24 18:51:05,-11.0964,-77.6139,74.05,72,21,10.96
634,Rapid Valley,US,2022-12-24 18:51:05,44.0625,-103.1463,12.6,63,100,9.22
635,Havre-Saint-Pierre,CA,2022-12-24 18:51:06,50.2334,-63.5986,35.96,64,0,14.97
636,Aginskoye,RU,2022-12-24 18:51:06,51.1,114.53,-11.18,92,100,1.32
637,Kalmunai,LK,2022-12-24 18:51:07,7.4167,81.8167,75.6,91,100,13.51
638,Ko Samui,TH,2022-12-24 18:51:07,9.5357,99.9357,79.29,64,81,14.29
639,Altayskoye,RU,2022-12-24 18:51:08,51.9533,85.3325,14.02,92,100,3.53
640,Ravar,IR,2022-12-24 18:51:08,31.2656,56.8055,49.75,60,6,5.32
641,Verkhnevilyuysk,RU,2022-12-24 18:51:09,63.4453,120.3167,-27.36,98,8,4.38
642,Lastoursville,GA,2022-12-24 18:51:09,-0.8143,12.7287,77.99,77,100,2.66
643,Iranshahr,IR,2022-12-24 18:52:09,27.2025,60.6848,57.54,21,0,6.91
644,Port Keats,AU,2022-12-24 18:52:10,-14.25,129.55,81.1,86,100,10.29
645,Yanam,IN,2022-12-24 18:52:10,16.7333,82.2167,73.85,77,56,6.55
646,Innisfail,AU,2022-12-24 18:52:11,-17.5333,146.0333,76.89,93,100,3.02
647,Vadso,NO,2022-12-24 18:52:11,70.0744,29.7487,21.36,86,75,11.5
648,Meadow Lake,US,2022-12-24 18:52:11,34.8014,-106.5436,50.43,39,0,11.41
649,Jiuquan,CN,2022-12-24 18:52:12,39.7432,98.5174,10.85,82,2,2.93
650,Boudry,CH,2022-12-24 18:52:12,46.9499,6.8376,52.21,100,100,2.3
651,Chaozhou,CN,2022-12-24 18:52:13,23.6651,116.6379,46.26,62,2,3.85
652,Maroantsetra,MG,2022-12-24 18:52:13,-15.4333,49.7333,76.69,90,100,2.77
653,Nishihara,JP,2022-12-24 18:52:13,26.1842,127.7558,58.28,58,75,25.32
654,Marzuq,YE,2022-12-24 18:52:14,14.4,46.4667,65.28,85,54,5.17
655,Strezhevoy,RU,2022-12-24 18:52:14,60.7333,77.5889,24.06,96,100,6.53
656,Envira,BR,2022-12-24 18:52:15,-7.3,-70.2167,87.69,60,55,6.64
657,North Bend,US,2022-12-24 18:52:15,43.4065,-124.2243,61.07,92,100,9.22
658,Mahajanga,MG,2022-12-24 18:52:15,-15.7167,46.3167,82.42,69,20,9.22
659,Kysyl-Syr,RU,2022-12-24 18:52:16,63.8986,122.7617,-29.67,100,76,4.38
660,Sampit,ID,2022-12-24 18:52:16,-2.5333,112.95,72.45,91,100,2.04
661,Marinette,US,2022-12-24 18:49:05,45.1,-87.6307,18.09,53,0,23.71
662,Amahai,ID,2022-12-24 18:52:17,-3.3333,128.9167,79.93,82,100,3.56
663,Horasan,TR,2022-12-24 18:52:17,40.0458,42.1728,28.72,65,0,0.34
664,Aswan,EG,2022-12-24 18:52:18,24.0934,32.907,65.5,42,0,0.0
665,Korla,CN,2022-12-24 18:52:18,41.7597,86.1469,19.38,56,48,3.18
666,Komsomolskiy,UZ,2022-12-24 18:52:19,40.4272,71.7189,29.12,86,75,4.61
667,Balotra,IN,2022-12-24 18:52:19,25.8333,72.2333,58.57,20,84,9.06
668,Langsa,ID,2022-12-24 18:52:20,4.4683,97.9683,72.75,91,42,2.51
669,Veraval,IN,2022-12-24 18:52:20,20.9,70.3667,66.2,37,0,11.01
670,Ruteng,ID,2022-12-24 18:52:20,-8.6136,120.4721,61.27,95,100,2.35
671,Santa Maria,BR,2022-12-24 18:52:21,-29.6842,-53.8069,92.5,31,40,5.75
672,Isabela,PH,2022-12-24 18:52:21,6.7085,121.9711,73.45,89,100,8.43
673,Harpanahalli,IN,2022-12-24 18:52:22,14.8,75.9833,66.85,57,95,7.34
674,Ozernovskiy,RU,2022-12-24 18:52:22,51.5,156.5167,35.31,90,100,31.34
675,Limbazi,LV,2022-12-24 18:52:22,57.5129,24.7194,27.03,94,24,2.53
676,Nieuw Amsterdam,SR,2022-12-24 18:52:23,5.8833,-55.0833,86.16,69,40,6.91
677,Baherden,TM,2022-12-24 18:52:23,38.4362,57.4316,44.38,64,99,2.91
678,Carahue,CL,2022-12-24 18:52:24,-38.7,-73.1667,81.73,21,1,10.94
679,Salamanca,ES,2022-12-24 18:50:43,40.8333,-6.0,50.99,83,97,15.77
680,Orumiyeh,IR,2022-12-24 18:52:24,37.5527,45.0761,35.15,93,40,2.3
681,The Valley,AI,2022-12-24 18:52:25,18.217,-63.0578,84.06,69,20,17.27
682,Stornoway,GB,2022-12-24 18:52:25,58.2093,-6.3865,48.16,85,75,23.02
683,Port Macquarie,AU,2022-12-24 18:47:33,-31.4333,152.9167,62.89,89,1,3.53
684,Kargasok,RU,2022-12-24 18:52:26,59.0556,80.8572,15.73,96,100,7.52
685,Sayanogorsk,RU,2022-12-24 18:52:26,53.0875,91.3997,10.76,89,100,2.21
